customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,date_of_birth,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,cust_rank,cust_value,age,age_group
753,Hagen,MacCarter,Male,93,2/8/1983,,Entertainment,Affluent Customer,No,Yes,15,7 Ramsey Trail,3172,Victoria,Australia,9,760,0.6375,40,Adult
754,Cazzie,Stanwix,Male,37,10/1/1960,ResearchNullAssistantNullIV,Manufacturing,High Net Worth,No,Yes,11,6026 Mallory Drive,4561,Queensland,Australia,7,760,0.6375,63,Senior
755,Geoff,Gwillym,Male,89,2/22/1999,ClinicalNullSpecialist,Health,Affluent Customer,No,No,8,1 Eliot Plaza,2323,New South Wales,Australia,4,760,0.6375,24,Teenager
756,Simonette,,Female,4,4/6/1990,VPNullProductNullManagement,Manufacturing,Affluent Customer,No,Yes,6,66 Hoffman Court,2232,New South Wales,Australia,8,760,0.6375,33,Adult
757,Deirdre,Sturgeon,Female,11,12/22/1965,VPNullSales,Retail,Mass Customer,No,Yes,9,7 Sycamore Terrace,2232,New South Wales,Australia,10,760,0.6375,58,Senior
758,Andrea,Pendle,Female,86,8/5/1938,,n/a,High Net Worth,No,Yes,13,31281 Meadow Valley Way,4500,Queensland,Australia,6,760,0.6375,85,Senior
759,Juliann,Siemantel,Female,86,12/15/1947,Librarian,Entertainment,Mass Customer,No,No,22,28 Parkside Park,3046,Victoria,Australia,8,760,0.6375,76,Senior
760,Janaye,Eade,Female,23,12/13/1984,ChiefNullDesignNullEngineer,Health,Affluent Customer,No,No,4,2782 Northridge Street,2420,New South Wales,Australia,3,760,0.6375,39,Adult
761,Dylan,Stranio,Male,47,4/2/1953,ProjectNullManager,Manufacturing,High Net Worth,No,Yes,9,3662 Beilfuss Lane,2170,New South Wales,Australia,8,773,0.63,70,Senior
762,Mel,Rochford,Female,11,7/23/1989,AssistantNullProfessor,Retail,Mass Customer,No,Yes,4,56334 Vera Crossing,3013,Victoria,Australia,9,774,0.62687,34,Adult
763,Elvin,Trayhorn,Male,46,6/2/1993,VPNullAccounting,Financial Services,High Net Worth,No,No,10,79 Sheridan Point,2231,New South Wales,Australia,10,774,0.62687,30,Adult
764,Sonni,Milligan,Female,73,3/5/1988,Budget/AccountingNullAnalystNullIII,Retail,Mass Customer,No,Yes,14,04769 Dahle Plaza,3170,Victoria,Australia,9,774,0.62687,35,Adult
765,Kellina,Haygreen,Female,38,1/19/1966,Librarian,Entertainment,Affluent Customer,No,No,18,5731 Bunker Hill Lane,2046,New South Wales,Australia,10,778,0.625,57,Senior
766,Yuma,Dennick,Male,40,11/10/1972,,Manufacturing,Mass Customer,No,Yes,6,89244 Macpherson Trail,2528,New South Wales,Australia,8,778,0.625,51,Senior
767,Ashleigh,,Female,46,4/5/1996,Budget/AccountingNullAnalystNullIII,n/a,Mass Customer,No,Yes,6,922 Utah Avenue,3204,Victoria,Australia,12,780,0.62422,27,Teenager
768,Therese,Brotherhood,Female,30,7/28/1981,FoodNullChemist,Health,Mass Customer,No,No,10,25044 Bay Avenue,2042,New South Wales,Australia,10,780,0.62422,42,Adult
769,Pansie,Beccero,Female,35,7/7/1964,SoftwareNullTestNullEngineerNullI,Financial Services,Affluent Customer,No,Yes,10,315 Hudson Road,4818,Queensland,Australia,5,782,0.6205,59,Senior
770,Reinaldos,Simmig,Male,55,1/15/1955,NurseNullPracticioner,Manufacturing,High Net Worth,No,No,8,6112 Mariners Cove Park,3147,Victoria,Australia,10,782,0.6205,68,Senior
771,Calhoun,Mussington,Male,98,10/13/1992,DentalNullHygienist,Health,Mass Customer,No,No,12,176 Fallview Plaza,2019,New South Wales,Australia,9,782,0.6205,31,Adult
772,Winn,Wells,Male,66,4/12/1994,AnalystNullProgrammer,Manufacturing,Affluent Customer,No,No,9,544 Pawling Road,2230,New South Wales,Australia,10,785,0.62,29,Teenager
773,Rafi,Brettelle,Male,89,8/12/1956,Operator,Health,High Net Worth,No,No,6,11 Brickson Park Alley,2166,New South Wales,Australia,10,786,0.61625,67,Senior
774,Fey,,Female,48,9/4/1957,ResearchNullNurse,Health,High Net Worth,No,Yes,11,77 Paget Park,3147,Victoria,Australia,12,786,0.61625,66,Senior
775,Verne,Loalday,Male,1,3/20/1982,MarketingNullAssistant,IT,High Net Worth,No,No,7,598 Memorial Place,2082,New South Wales,Australia,10,788,0.6125,41,Adult
776,Eleonora,Wiszniewski,Female,49,4/23/1980,FinancialNullAdvisor,Financial Services,Affluent Customer,No,No,9,6227 Quincy Terrace,4740,Queensland,Australia,2,788,0.6125,43,Adult
777,Fayre,Brannigan,Female,32,10/13/1992,GeologicalNullEngineer,Manufacturing,Mass Customer,No,Yes,9,31351 Sunbrook Place,2234,New South Wales,Australia,10,788,0.6125,31,Adult
778,Eachelle,Noirel,Female,93,1/26/1974,RegisteredNullNurse,Health,Affluent Customer,No,Yes,11,80 Schiller Center,2292,New South Wales,Australia,6,791,0.612,49,Adult
779,Carl,Troyes,Male,4,3/12/1973,AssociateNullProfessor,Property,Mass Customer,No,No,7,1217 Melody Alley,3109,Victoria,Australia,10,791,0.612,50,Senior
780,Cordie,Brankley,Female,79,9/21/1954,Librarian,Entertainment,High Net Worth,No,No,18,46 Westerfield Place,2195,New South Wales,Australia,6,793,0.61094,69,Senior
781,Jackie,Pays,Male,21,11/9/1955,DeveloperNullI,Health,Mass Customer,No,No,9,75024 Ronald Regan Hill,2135,New South Wales,Australia,12,794,0.60562,68,Senior
782,Carroll,Schlagman,Female,61,8/25/1951,ClinicalNullSpecialist,Health,Affluent Customer,No,No,13,15 Fisk Road,2099,New South Wales,Australia,9,795,0.6035,72,Senior
783,Frans,Idale,Male,1,10/3/1969,Nurse,Manufacturing,Mass Customer,No,No,10,96 Hermina Place,4350,Queensland,Australia,2,795,0.6035,54,Senior
784,Amara,Clow,Female,47,11/17/1966,BiostatisticianNullIV,Financial Services,Mass Customer,No,Yes,13,99376 Namekagon Street,3101,Victoria,Australia,12,797,0.6,57,Senior
785,Anthony,Morison,Male,7,6/8/1938,GeneralNullManager,Health,Mass Customer,No,No,12,276 Derek Circle,2759,New South Wales,Australia,9,797,0.6,85,Senior
786,Cherye,Stanfield,Female,0,7/5/1981,EnvironmentalNullTech,Manufacturing,Affluent Customer,No,No,13,56766 Mariners Cove Place,2256,New South Wales,Australia,9,797,0.6,42,Adult
787,Ansell,Tolhurst,Male,77,8/11/1949,ChemicalNullEngineer,Manufacturing,Affluent Customer,No,No,22,13 Montana Place,2232,New South Wales,Australia,10,797,0.6,74,Senior
788,Erminie,Rabidge,Female,64,3/9/1982,,Manufacturing,High Net Worth,No,No,17,1969 Melody Lane,2170,New South Wales,Australia,8,801,0.59766,41,Adult
789,Rosene,Beckey,Female,25,5/21/1974,AccountNullExecutive,Health,Mass Customer,No,Yes,14,02463 Portage Center,2107,New South Wales,Australia,11,801,0.59766,49,Adult
790,Darlleen,Shalcras,Female,77,9/14/1980,HealthNullCoachNullI,Health,Mass Customer,No,No,11,383 Graceland Avenue,2010,New South Wales,Australia,10,801,0.59766,43,Adult
791,Bryon,Goundry,Male,79,2/5/1951,MarketingNullManager,Manufacturing,Mass Customer,No,No,21,005 Kensington Street,4165,Queensland,Australia,5,804,0.595,72,Senior
792,Sherwin,Minocchi,Male,71,7/13/1947,ProjectNullManager,n/a,Mass Customer,No,Yes,11,1 Alpine Crossing,2536,New South Wales,Australia,8,804,0.595,76,Senior
793,Luci,Dyter,Female,12,5/30/1952,SoftwareNullTestNullEngineerNullI,Manufacturing,High Net Worth,No,No,20,2 Namekagon Trail,3981,Victoria,Australia,7,804,0.595,71,Senior
794,Sloan,Pudney,Male,83,11/10/1964,JuniorNullExecutive,Financial Services,Affluent Customer,No,No,16,6771 Pleasure Terrace,4557,Queensland,Australia,9,804,0.595,59,Senior
795,Otes,Elegood,Male,67,11/25/1940,ProgrammerNullIII,Financial Services,High Net Worth,No,No,21,2632 Del Mar Point,2226,New South Wales,Australia,11,808,0.595,83,Senior
796,Davie,Blay,Male,94,12/19/1985,FinancialNullAnalyst,Financial Services,Mass Customer,No,No,8,7021 5th Alley,2770,New South Wales,Australia,7,808,0.595,38,Adult
797,Dorolice,Osmon,Female,46,1/15/1961,,Financial Services,Affluent Customer,No,No,15,602 Clove Center,3046,Victoria,Australia,6,810,0.5875,62,Senior
798,Meade,McReedy,Female,94,11/23/1968,SafetyNullTechnicianNullIV,Financial Services,Affluent Customer,No,Yes,9,04153 Johnson Point,2193,New South Wales,Australia,10,810,0.5875,55,Senior
799,Rikki,Chaffey,Male,69,6/11/1945,ChemicalNullEngineer,Manufacturing,Mass Customer,No,No,20,9 Spohn Way,4127,Queensland,Australia,1,810,0.5875,78,Senior
800,Adria,Van den Velde,Female,39,7/10/1978,NuclearNullPowerNullEngineer,Manufacturing,Affluent Customer,No,Yes,9,6030 Becker Plaza,2261,New South Wales,Australia,7,810,0.5875,45,Adult
801,Dmitri,,Male,72,2/6/1991,,Financial Services,High Net Worth,No,Yes,15,4 Mallory Pass,3690,Victoria,Australia,4,810,0.5875,32,Adult
802,Maddalena,Hencke,Female,61,12/9/1952,HelpNullDeskNullOperator,n/a,High Net Worth,No,No,22,64037 Swallow Crossing,4170,Queensland,Australia,5,810,0.5875,71,Senior
803,Rand,Winchcum,Male,34,4/10/2000,SoftwareNullConsultant,n/a,Affluent Customer,No,No,3,4594 Jackson Hill,2146,New South Wales,Australia,7,810,0.5875,23,Teenager
804,Rowen,Sollas,Male,38,4/23/1960,DentalNullHygienist,Health,Mass Customer,No,No,5,4 Anzinger Street,4556,Queensland,Australia,8,817,0.5865,63,Senior
805,Boothe,Hayselden,Male,42,5/18/1940,ComputerNullSystemsNullAnalystNullIII,Health,Mass Customer,No,Yes,17,33 Pond Point,2291,New South Wales,Australia,10,817,0.5865,83,Senior
806,Noak,Sleany,Male,1,5/4/1965,Budget/AccountingNullAnalystNullI,Financial Services,Affluent Customer,No,No,17,1 Roth Plaza,3121,Victoria,Australia,10,817,0.5865,58,Senior
807,Callean,Wass,Male,65,12/15/1988,GISNullTechnicalNullArchitect,Financial Services,Affluent Customer,No,No,14,0593 Stoughton Center,3073,Victoria,Australia,8,820,0.58438,35,Adult
808,Keelby,Sudlow,Male,96,9/1/1988,MarketingNullAssistant,Manufacturing,High Net Worth,No,No,12,8042 Cherokee Court,3163,Victoria,Australia,8,820,0.58438,35,Adult
809,Rodrique,Vernon,Male,70,8/6/1978,Budget/AccountingNullAnalystNullIII,Manufacturing,Affluent Customer,No,No,17,5864 Mcbride Trail,3174,Victoria,Australia,8,820,0.58438,45,Adult
810,Brod,Attrey,Male,46,11/5/1966,Budget/AccountingNullAnalystNullIII,n/a,Mass Customer,No,Yes,14,180 Lakewood Park,2194,New South Wales,Australia,8,820,0.58438,57,Senior
811,Manny,Mandy,Male,36,1/28/1977,AccountNullRepresentativeNullIII,Argiculture,Mass Customer,No,No,16,6 Union Center,4280,Queensland,Australia,7,820,0.58438,46,Adult
812,Becky,Lassen,Female,11,5/11/1973,SalesNullAssociate,Financial Services,Mass Customer,No,Yes,7,41153 Pond Park,2251,New South Wales,Australia,8,820,0.58438,50,Senior
813,Tessa,Heakey,Female,43,5/31/1971,SeniorNullFinancialNullAnalyst,Financial Services,Mass Customer,No,No,9,6233 Fulton Point,3337,Victoria,Australia,6,820,0.58438,52,Senior
814,Herbert,Henryson,Male,21,10/10/1995,MarketingNullManager,n/a,Mass Customer,No,No,4,05123 Bobwhite Plaza,2528,New South Wales,Australia,9,820,0.58438,28,Teenager
815,Cristie,Bence,Female,49,4/17/2000,AutomationNullSpecialistNullII,n/a,High Net Worth,No,No,9,3413 Schmedeman Court,4122,Queensland,Australia,8,828,0.58,23,Teenager
816,Renate,Whyte,Female,60,12/8/1963,RegisteredNullNurse,Health,High Net Worth,No,Yes,15,4189 Laurel Center,2620,New South Wales,Australia,7,828,0.58,60,Senior
817,Toma,Woolforde,Female,67,3/9/1992,CostNullAccountant,Financial Services,Mass Customer,No,Yes,5,76 Melody Avenue,2092,New South Wales,Australia,12,830,0.578,31,Adult
818,Dorie,Dunleavy,Female,24,5/5/1962,RegisteredNullNurse,Health,Affluent Customer,No,No,12,1 Mcguire Lane,3356,Victoria,Australia,4,830,0.578,61,Senior
819,Ellie,Toope,Female,29,8/11/1973,StaffNullAccountantNullIII,Property,High Net Worth,No,Yes,4,8734 Fulton Hill,2156,New South Wales,Australia,11,832,0.575,50,Senior
820,Leonora,Swetenham,Female,66,10/5/1967,,IT,Mass Customer,No,Yes,10,660 Hallows Place,2026,New South Wales,Australia,10,832,0.575,56,Senior
821,Teodor,Mullinder,Male,56,8/26/1962,NuclearNullPowerNullEngineer,Manufacturing,High Net Worth,No,No,11,43 Pond Junction,3216,Victoria,Australia,5,832,0.575,61,Senior
822,Jared,Fendlow,Male,79,8/25/1963,MediaNullManagerNullII,Financial Services,Mass Customer,No,No,15,6195 Bellgrove Lane,4211,Queensland,Australia,7,832,0.575,60,Senior
823,Andy,Deeming,Male,79,1/9/1979,PaymentNullAdjustmentNullCoordinator,Manufacturing,Affluent Customer,No,Yes,7,63386 Talisman Hill,4556,Queensland,Australia,8,832,0.575,44,Adult
824,Monty,Thomazin,Male,7,9/16/1951,QualityNullEngineer,n/a,Mass Customer,No,Yes,13,30738 Muir Avenue,3105,Victoria,Australia,10,838,0.57375,72,Senior
825,Briano,Janowski,Male,66,7/17/1994,AnalystNullProgrammer,n/a,Mass Customer,No,No,7,3259 Eagan Parkway,2066,New South Wales,Australia,8,838,0.57375,29,Teenager
826,Ginger,,Male,94,2/19/1939,HumanNullResourcesNullManager,n/a,Mass Customer,No,No,11,160 Fremont Point,2259,New South Wales,Australia,8,840,0.57109,84,Senior
827,Logan,Colomb,Male,74,1/1/1948,Recruiter,n/a,Mass Customer,No,Yes,19,266 Lakewood Terrace,2761,New South Wales,Australia,8,840,0.57109,75,Senior
828,Nichols,Devinn,Male,47,9/29/1979,Recruiter,n/a,Affluent Customer,No,No,11,5280 Waxwing Point,2071,New South Wales,Australia,12,842,0.57,44,Adult
829,Catha,Davitt,Female,79,4/16/1958,EnvironmentalNullSpecialist,Property,High Net Worth,No,Yes,6,192 South Junction,2567,New South Wales,Australia,7,843,0.5695,65,Senior
830,Melosa,McOwan,Female,25,4/17/2001,CompensationNullAnalyst,Financial Services,Mass Customer,No,No,12,900 Victoria Way,2211,New South Wales,Australia,9,843,0.5695,22,Teenager
831,Maris,Leete,Female,21,4/14/1973,EngineerNullIV,Retail,Mass Customer,No,No,7,06 Main Alley,4300,Queensland,Australia,4,845,0.56312,50,Senior
832,Wilburt,Padden,Male,22,9/30/1994,EngineerNullI,Manufacturing,Mass Customer,No,No,3,22 Muir Avenue,2148,New South Wales,Australia,5,845,0.56312,29,Teenager
833,Rosabelle,Godsmark,Female,60,10/19/1995,ExecutiveNullSecretary,n/a,Mass Customer,No,Yes,3,4871 Caliangt Hill,4102,Queensland,Australia,8,845,0.56312,28,Teenager
834,Guilbert,Bearns,Male,42,10/29/1982,FinancialNullAnalyst,Financial Services,Mass Customer,No,Yes,5,47776 Packers Street,3226,Victoria,Australia,8,845,0.56312,41,Adult
835,Meridith,Urwin,Female,62,3/7/1997,RegisteredNullNurse,Health,High Net Worth,No,Yes,10,535 Graedel Circle,2444,New South Wales,Australia,7,845,0.56312,26,Teenager
836,Leeland,,Male,66,1/24/1957,VPNullQualityNullControl,Telecommunications,High Net Worth,No,No,12,9 Stephen Center,4122,Queensland,Australia,4,845,0.56312,66,Senior
837,Gerta,Porrett,Female,46,11/13/1959,RegisteredNullNurse,Health,High Net Worth,No,No,12,074 Badeau Crossing,3250,Victoria,Australia,2,851,0.5625,64,Senior
838,Karrah,Howell,Female,63,11/7/1956,CivilNullEngineer,Manufacturing,Mass Customer,No,No,17,4897 Melody Road,2566,New South Wales,Australia,9,851,0.5625,67,Senior
839,Alick,Baise,Male,62,8/16/1998,Pharmacist,Health,Mass Customer,No,Yes,1,096 Gateway Road,2747,New South Wales,Australia,8,851,0.5625,25,Teenager
840,Casandra,Betteridge,Female,29,9/10/1942,CostNullAccountant,Financial Services,Affluent Customer,No,Yes,9,68 Bluestem Center,3166,Victoria,Australia,10,854,0.561,81,Senior
841,Maurine,Clee,Female,45,9/13/1980,AutomationNullSpecialistNullII,Property,High Net Worth,No,Yes,5,6 Maple Plaza,2042,New South Wales,Australia,10,854,0.561,43,Adult
842,Darwin,Bumpas,Male,24,12/27/1978,JuniorNullExecutive,Health,Affluent Customer,No,Yes,18,6812 Gina Point,3082,Victoria,Australia,7,856,0.56,45,Adult
843,Hayes,Daveren,Male,32,3/27/1953,VPNullQualityNullControl,Manufacturing,Affluent Customer,No,Yes,11,1 Becker Parkway,4350,Queensland,Australia,2,856,0.56,70,Senior
844,Piper,Issacov,Female,67,11/8/1939,HumanNullResourcesNullAssistantNullIII,Health,Affluent Customer,No,Yes,22,52201 Tony Avenue,2088,New South Wales,Australia,9,856,0.56,84,Senior
845,Markus,Pendrey,Male,88,8/1/1959,ClinicalNullSpecialist,Health,Affluent Customer,No,Yes,12,2382 Anthes Crossing,2153,New South Wales,Australia,10,859,0.55781,64,Senior
846,Sile,Zappel,Female,47,3/29/1958,BusinessNullSystemsNullDevelopmentNullAnalyst,IT,High Net Worth,No,No,15,44350 Buell Alley,4018,Queensland,Australia,6,859,0.55781,65,Senior
847,Craggy,Happel,Male,37,2/10/1979,MarketingNullManager,Manufacturing,High Net Worth,No,Yes,8,23 Del Sol Alley,3064,Victoria,Australia,6,859,0.55781,44,Adult
848,Egor,Mariette,Male,42,11/26/1980,FinancialNullAdvisor,Financial Services,Affluent Customer,No,No,3,79 Mockingbird Plaza,3163,Victoria,Australia,7,862,0.5525,43,Adult
849,Reinald,Bembrigg,Male,54,8/21/1953,SeniorNullFinancialNullAnalyst,Financial Services,Affluent Customer,No,No,10,858 Portage Hill,2770,New South Wales,Australia,7,862,0.5525,70,Senior
850,Kissie,Line,Female,2,5/20/2000,EnvironmentalNullTech,Manufacturing,Affluent Customer,No,Yes,7,629 Grasskamp Junction,2200,New South Wales,Australia,9,862,0.5525,23,Teenager
851,Quentin,Gerleit,Female,32,9/15/1990,AssociateNullProfessor,Manufacturing,Mass Customer,No,No,4,88 Aberg Circle,3806,Victoria,Australia,8,865,0.55,33,Adult
852,Karoly,Burgoine,Male,57,4/6/1947,AccountNullRepresentativeNullIV,Health,High Net Worth,No,Yes,21,18 Morning Circle,3012,Victoria,Australia,2,865,0.55,76,Senior
853,Clarine,Piecha,Female,99,12/7/1964,DentalNullHygienist,Health,High Net Worth,No,No,14,7523 Eggendart Hill,4151,Queensland,Australia,10,865,0.55,59,Senior
854,Mycah,Beaston,Male,11,7/31/1961,EnvironmentalNullSpecialist,n/a,High Net Worth,No,Yes,12,2 Mandrake Street,2221,New South Wales,Australia,11,865,0.55,62,Senior
855,Clemmie,Bartoszewicz,Female,87,7/28/1958,StatisticianNullIV,Financial Services,Mass Customer,No,No,8,727 Morrow Parkway,3197,Victoria,Australia,9,865,0.55,65,Senior
856,Randall,Mason,Male,95,7/28/1974,ProductNullEngineer,Health,Mass Customer,No,Yes,12,83497 Memorial Plaza,2570,New South Wales,Australia,11,870,0.544,49,Adult
857,Donica,Humby,Female,47,6/1/1967,SeniorNullCostNullAccountant,Financial Services,Mass Customer,No,No,4,488 Briar Crest Court,2101,New South Wales,Australia,12,871,0.54188,56,Senior
858,Lotty,Loach,Female,76,8/23/1961,Nurse,Health,High Net Worth,No,Yes,7,78451 South Street,2380,New South Wales,Australia,3,871,0.54188,62,Senior
859,Marie-jeanne,Breawood,Female,37,10/12/1953,ClinicalNullSpecialist,Health,High Net Worth,No,No,8,6 Prairieview Pass,2770,New South Wales,Australia,6,871,0.54188,70,Senior
860,Babara,Sissel,Female,50,6/8/1974,,IT,Mass Customer,No,Yes,21,5 Ohio Road,3169,Victoria,Australia,10,871,0.54188,49,Adult
861,Rodolphe,Glenton,Male,88,9/28/1974,ProgrammerNullAnalystNullII,Financial Services,Affluent Customer,No,No,11,4787 Golf Terrace,3163,Victoria,Australia,7,871,0.54188,49,Adult
862,Thorvald,Duckerin,Male,58,10/20/1995,ElectricalNullEngineer,Manufacturing,Affluent Customer,No,Yes,1,4 Pine View Junction,3021,Victoria,Australia,8,871,0.54188,28,Teenager
863,Paulina,Iannuzzelli,Female,57,3/8/1956,AutomationNullSpecialistNullI,Manufacturing,Mass Customer,No,No,19,097 Hollow Ridge Alley,2118,New South Wales,Australia,11,877,0.54,67,Senior
864,Ricki,Padefield,Male,43,8/3/1948,AutomationNullSpecialistNullIII,Manufacturing,Affluent Customer,No,Yes,13,860 Barby Lane,4275,Queensland,Australia,9,877,0.54,75,Senior
865,Lizette,McKeaveney,Female,30,4/11/1994,AssistantNullManager,Health,High Net Worth,No,Yes,13,6412 Butternut Road,2050,New South Wales,Australia,10,879,0.5375,29,Teenager
866,Muffin,Bhar,Male,44,4/7/1966,,n/a,Affluent Customer,No,No,19,15 Weeping Birch Crossing,2448,New South Wales,Australia,4,879,0.5375,57,Senior
867,Jeno,Strafford,Male,67,7/21/1941,TaxNullAccountant,Financial Services,High Net Worth,No,No,7,891 Sachtjen Hill,4170,Queensland,Australia,9,879,0.5375,82,Senior
868,Brigg,Himsworth,Male,63,10/10/1973,,Telecommunications,Mass Customer,No,Yes,9,771 Union Crossing,4570,Queensland,Australia,6,882,0.5355,50,Senior
869,Judi,Cazereau,Female,22,3/3/1997,GISNullTechnicalNullArchitect,n/a,Affluent Customer,No,Yes,13,22 Farmco Avenue,3851,Victoria,Australia,3,883,0.53125,26,Teenager
870,Raleigh,Pont,Male,48,11/2/1964,AssociateNullProfessor,Entertainment,Mass Customer,No,No,14,7650 Gulseth Parkway,3139,Victoria,Australia,7,883,0.53125,59,Senior
871,Zachariah,Meininking,Male,40,6/9/1938,CostNullAccountant,Financial Services,Affluent Customer,No,Yes,20,24815 Lindbergh Avenue,2749,New South Wales,Australia,7,883,0.53125,85,Senior
872,Lesley,Garey,Male,52,3/29/1994,SoftwareNullConsultant,Telecommunications,Mass Customer,No,No,11,924 Lindbergh Court,2226,New South Wales,Australia,9,883,0.53125,29,Teenager
873,Adriena,Giffin,Female,27,3/17/1957,AnalogNullCircuitNullDesignNullmanager,Argiculture,Affluent Customer,No,Yes,5,1 Manitowish Court,2259,New South Wales,Australia,9,888,0.525,66,Senior
874,Antoinette,,Female,72,7/28/1980,StructuralNullAnalysisNullEngineer,Financial Services,Affluent Customer,No,No,5,9 Derek Alley,3058,Victoria,Australia,9,888,0.525,43,Adult
875,Carr,Hopkynson,Male,64,10/18/1971,,Manufacturing,Affluent Customer,No,No,16,5990 Fairfield Pass,2318,New South Wales,Australia,6,888,0.525,52,Senior
876,Shay,Briand,Male,57,10/5/1956,ProjectNullManager,IT,Mass Customer,No,Yes,9,1 Mandrake Way,3844,Victoria,Australia,1,888,0.525,67,Senior
877,Karney,Burstow,Male,51,7/2/1972,DesignNullEngineer,Property,Mass Customer,No,Yes,6,4011 Prairieview Court,2031,New South Wales,Australia,12,888,0.525,51,Senior
878,Latrena,Yetts,Female,11,6/18/1999,CivilNullEngineer,Manufacturing,High Net Worth,No,Yes,15,53877 Dakota Crossing,2871,New South Wales,Australia,3,893,0.52062,24,Teenager
879,Jesse,Alflat,Male,31,9/1/1984,ExecutiveNullSecretary,n/a,High Net Worth,No,No,5,49 Northfield Drive,2145,New South Wales,Australia,9,893,0.52062,39,Adult
880,Kelcie,Kingaby,Female,54,3/24/2000,SystemsNullAdministratorNullII,IT,Mass Customer,No,Yes,6,0 Summit Center,4019,Queensland,Australia,4,893,0.52062,23,Teenager
881,Fabio,Commuzzo,Male,5,10/2/1961,SoftwareNullTestNullEngineerNullII,Manufacturing,Mass Customer,No,No,18,66 Shopko Circle,3806,Victoria,Australia,8,896,0.52,62,Senior
882,Heall,Andrioli,Male,46,6/17/1941,EnvironmentalNullTech,IT,Affluent Customer,No,Yes,7,370 Eastwood Road,4133,Queensland,Australia,5,896,0.52,82,Senior
883,Rickert,Brasted,Male,47,9/18/1959,StaffNullScientist,Health,Mass Customer,No,No,10,20 Hoffman Park,2145,New South Wales,Australia,9,898,0.5125,64,Senior
884,Hedwig,Jayme,Female,38,8/21/1952,AccountantNullIV,Property,Affluent Customer,No,No,11,6293 Hooker Point,2099,New South Wales,Australia,10,899,0.51,71,Senior
885,Penrod,Tomasicchio,Male,5,5/28/1968,,Health,High Net Worth,No,No,19,30 Harper Trail,2318,New South Wales,Australia,9,899,0.51,55,Senior
886,Pancho,Edis,Male,1,12/30/1970,AssistantNullProfessor,n/a,Mass Customer,No,No,13,64467 Pankratz Pass,3023,Victoria,Australia,7,899,0.51,53,Senior
887,Andriana,Gosnoll,Female,53,5/19/1964,ChiefNullDesignNullEngineer,Manufacturing,Mass Customer,No,No,8,900 Brown Junction,2291,New South Wales,Australia,10,899,0.51,59,Senior
888,Nilson,Wiggam,Male,48,2/15/1996,Paralegal,Financial Services,Mass Customer,No,No,9,8845 Spaight Way,3049,Victoria,Australia,6,903,0.5015,27,Teenager
889,Denny,Spleving,Female,84,5/13/1973,BusinessNullSystemsNullDevelopmentNullAnalyst,Manufacturing,Affluent Customer,No,Yes,5,85420 Myrtle Road,2114,New South Wales,Australia,8,904,0.5,50,Senior
890,Olia,O' Mullan,Female,77,3/24/1973,AccountNullExecutive,Health,Mass Customer,No,No,8,6315 Mendota Parkway,2263,New South Wales,Australia,7,904,0.5,50,Senior
891,Conway,Juarez,Male,27,3/2/1967,HelpNullDeskNullTechnician,n/a,Affluent Customer,No,No,17,66904 American Ash Hill,4814,Queensland,Australia,5,904,0.5,56,Senior
892,Dru,Crellim,Female,57,3/4/1963,,n/a,Mass Customer,No,No,12,90 Morningstar Drive,3030,Victoria,Australia,7,904,0.5,60,Senior
893,Shaw,MacEvilly,Male,10,5/6/2000,SoftwareNullTestNullEngineerNullIII,Health,Affluent Customer,No,No,16,34020 Sheridan Park,2768,New South Wales,Australia,9,904,0.5,23,Teenager
894,Brook,Eade,Female,65,11/17/1957,SalesNullRepresentative,Retail,Mass Customer,No,Yes,8,58 Meadow Valley Court,2330,New South Wales,Australia,5,904,0.5,66,Senior
895,Aleece,Feige,Female,49,9/16/1975,,Manufacturing,Mass Customer,No,No,18,2030 Anderson Lane,2141,New South Wales,Australia,10,904,0.5,48,Adult
896,Dolorita,Strutton,Female,7,5/21/1991,GeneralNullManager,Manufacturing,Affluent Customer,No,No,17,07 Acker Pass,3178,Victoria,Australia,8,904,0.5,32,Adult
897,Harman,A'field,Male,39,12/27/1960,GeologistNullIII,Manufacturing,Affluent Customer,No,Yes,6,31815 Vermont Drive,4227,Queensland,Australia,5,913,0.49938,63,Senior
898,Hildegarde,Bamb,Female,16,2/10/1961,HelpNullDeskNullOperator,n/a,High Net Worth,No,Yes,10,5070 Division Parkway,3910,Victoria,Australia,9,913,0.49938,62,Senior
899,Launce,Gale,Male,86,1/15/1939,,n/a,Mass Customer,No,No,21,4 Fordem Avenue,2777,New South Wales,Australia,9,913,0.49938,84,Senior
900,Ilise,Clissold,Female,58,11/16/1987,DeveloperNullIV,Entertainment,High Net Worth,No,No,9,659 Comanche Plaza,2153,New South Wales,Australia,10,913,0.49938,36,Adult
901,Julita,Prene,Female,14,5/16/1979,ChemicalNullEngineer,Manufacturing,High Net Worth,No,Yes,13,5 Myrtle Junction,4128,Queensland,Australia,2,913,0.49938,44,Adult
902,Ashlen,Willbond,Female,64,5/15/1984,SoftwareNullConsultant,Health,High Net Worth,No,No,16,723 Grayhawk Way,3934,Victoria,Australia,8,913,0.49938,39,Adult
